pokemon_id,move_id,pokemon_move_method_id,level
471,387,1,55
472,12,1,1
472,28,1,1
472,106,1,1
472,282,1,1
472,398,1,1
472,422,1,1
472,423,1,1
472,424,1,1
472,28,1,4
472,106,1,7
472,282,1,10
472,98,1,13
472,210,1,16
472,185,1,19
472,512,1,22
472,400,1,27
472,369,1,30
472,103,1,35
472,404,1,40
472,327,1,45
472,14,1,50
472,12,1,55
473,33,1,1
473,175,1,1
473,181,1,1
473,189,1,1
473,246,1,1
473,423,1,1
473,458,1,1
473,420,1,15
473,54,1,20
473,203,1,25
473,196,1,30
473,133,1,37
473,36,1,44
473,89,1,51
473,59,1,58
473,37,1,65
474,33,1,1
474,111,1,1
474,160,1,1
474,278,1,1
474,393,1,1
474,417,1,1
474,433,1,1
474,84,1,15
474,60,1,20
474,176,1,25
474,97,1,30
474,105,1,35
474,435,1,40
474,161,1,45
474,277,1,50
474,199,1,55
474,192,1,60
474,63,1,65
475,43,1,1
475,45,1,1
475,60,1,1
475,93,1,1
475,94,1,1
475,95,1,1
475,104,1,1
475,138,1,1
475,204,1,1
475,210,1,1
475,248,1,1
475,286,1,1
475,347,1,1
475,348,1,1
475,400,1,1
475,533,1,1
475,574,1,1
475,577,1,1
475,791,1,1
475,895,1,1
475,270,1,9
475,364,1,12
475,100,1,15
475,332,1,18
475,206,1,23
475,182,1,28
475,14,1,35
475,427,1,42
475,505,1,49
475,469,1,56
475,501,1,56
475,370,1,63
476,33,1,1
476,161,1,1
476,334,1,1
476,335,1,1
476,356,1,1
476,393,1,1
476,443,1,1
476,469,1,1
476,602,1,1
476,334,1,4
476,335,1,7
476,443,1,10
476,86,1,13
476,156,1,16
476,209,1,19
476,157,1,22
476,408,1,25
476,350,1,28
476,435,1,31
476,201,1,34
476,414,1,37
476,444,1,40
476,192,1,43
476,199,1,43
477,7,1,1
477,8,1,1
477,9,1,1
477,20,1,1
477,43,1,1
477,50,1,1
477,310,1,1
477,325,1,1
477,356,1,1
477,425,1,1
477,109,1,12
477,101,1,16
477,371,1,20
477,261,1,24
477,212,1,28
477,506,1,32
477,174,1,36
477,247,1,42
477,248,1,48
477,194,1,54
478,29,1,1
478,43,1,1
478,44,1,1
478,104,1,1
478,181,1,1
478,182,1,1
478,194,1,1
478,242,1,1
478,310,1,1
478,423,1,1
478,420,1,15
478,577,1,20
478,196,1,25
478,524,1,30
478,109,1,35
478,883,1,40
478,261,1,47
478,694,1,54
478,247,1,61
478,59,1,68
479,104,1,1
479,310,1,1
479,84,1,5
479,109,1,10
479,268,1,15
479,486,1,20
479,86,1,25
479,351,1,30
479,506,1,35
479,164,1,40
479,271,1,45
479,435,1,50
479,253,1,55
480,93,1,1
480,156,1,1
480,129,1,7
480,203,1,14
480,60,1,21
480,286,1,28
480,326,1,35
480,133,1,42
480,94,1,49
480,281,1,56
480,248,1,63
480,175,1,70
480,262,1,77
480,832,1,84
481,93,1,1
481,156,1,1
481,129,1,7
481,182,1,14
481,60,1,21
481,286,1,28
481,326,1,35
481,204,1,42
481,94,1,49
481,260,1,56
481,248,1,63
481,383,1,70
481,361,1,77
481,832,1,84
482,93,1,1
482,156,1,1
482,129,1,7
482,197,1,14
482,60,1,21
482,286,1,28
482,326,1,35
482,417,1,42
482,94,1,49
482,253,1,56
482,248,1,63
482,387,1,70
482,153,1,77
482,832,1,84
483,184,1,1
483,232,1,1
483,225,1,8
483,246,1,16
483,163,1,24
483,430,1,32
483,337,1,40
483,396,1,48
483,408,1,56
483,368,1,64
483,414,1,72
483,231,1,80
483,459,1,88
484,184,1,1
484,352,1,1
484,225,1,8
484,246,1,16
484,163,1,24
484,392,1,32
484,396,1,48
484,408,1,56
484,401,1,64
484,414,1,72
484,460,1,80
484,56,1,88
485,43,1,1
485,83,1,1
485,232,1,6
485,246,1,12
485,424,1,18
485,184,1,24
485,442,1,30
485,242,1,36
485,436,1,42
485,319,1,48
485,414,1,54
485,257,1,60
485,444,1,66
485,463,1,72
486,1,1,1
486,109,1,1
486,371,1,6
486,279,1,12
486,23,1,18
486,182,1,24
486,282,1,30
486,5,1,36
486,776,1,42
486,469,1,48
486,428,1,54
486,484,1,60
486,359,1,66
486,416,1,72
486,462,1,78
487,425,1,1
487,432,1,1
487,225,1,7
487,246,1,14
487,506,1,21
487,163,1,28
487,184,1,35
487,421,1,42
487,220,1,49
487,396,1,56
487,337,1,63
487,414,1,70
487,467,1,77
487,194,1,84
488,93,1,1
488,104,1,1
488,54,1,6
488,62,1,12
488,60,1,18
488,502,1,24
488,163,1,30
488,427,1,36
488,236,1,42
488,219,1,48
488,94,1,54
488,585,1,60
488,248,1,66
488,461,1,72
488,849,1,72
489,145,1,1
489,346,1,1
489,204,1,9
489,48,1,16
489,61,1,24
489,151,1,31
489,250,1,39
489,352,1,46
489,392,1,54
489,291,1,61
489,240,1,69
490,145,1,1
490,294,1,1
490,346,1,1
490,204,1,9
490,48,1,16
490,61,1,24
490,151,1,31
490,250,1,39
490,352,1,46
490,392,1,54
490,291,1,61
490,240,1,69
490,391,1,76
491,50,1,1
491,466,1,1
491,98,1,11
491,95,1,20
491,185,1,29
491,171,1,38
491,104,1,47
491,114,1,57
491,464,1,66
491,417,1,75
491,138,1,84
491,399,1,93
492,74,1,1
492,345,1,10
492,73,1,19
492,235,1,28
492,230,1,37
492,363,1,46
492,388,1,55
492,312,1,64
492,412,1,73
492,186,1,82
492,361,1,91
492,465,1,100
493,69,1,1
493,322,1,1
493,356,1,10
493,414,1,20
493,304,1,30
493,245,1,40
493,361,1,50
493,248,1,60
493,105,1,70
493,63,1,80
493,195,1,90
493,449,1,100
494,93,1,1
494,98,1,1
494,116,1,1
494,488,1,1
494,557,1,1
494,526,1,7
494,510,1,14
494,500,1,21
494,29,1,28
494,203,1,35
494,428,1,42
494,517,1,49
494,179,1,56
494,545,1,63
494,38,1,70
494,394,1,77
494,315,1,84
494,515,1,91
495,33,1,1
495,43,1,4
495,22,1,7
495,35,1,10
495,74,1,13
495,536,1,16
495,73,1,19
495,72,1,22
495,21,1,25
495,348,1,28
495,489,1,31
495,202,1,34
495,378,1,37
495,380,1,40
495,437,1,43
496,22,1,1
496,33,1,1
496,35,1,1
496,43,1,1
496,43,1,4
496,22,1,7
496,35,1,10
496,74,1,13
496,536,1,16
496,73,1,20
496,72,1,24
496,21,1,28
496,348,1,32
496,489,1,36
496,202,1,40
496,378,1,44
496,380,1,48
496,437,1,52
497,22,1,1
497,33,1,1
497,35,1,1
497,43,1,1
497,43,1,4
497,22,1,7
497,35,1,10
497,74,1,13
497,536,1,16
497,73,1,20
497,72,1,24
497,21,1,28
497,348,1,32
497,489,1,38
497,202,1,44
497,378,1,50
497,380,1,56
497,437,1,62
498,33,1,1
498,39,1,3
498,52,1,7
498,316,1,9
498,111,1,13
498,488,1,15
498,123,1,19
498,205,1,21
498,36,1,25
498,535,1,27
498,372,1,31
498,53,1,33
498,457,1,37
498,46,1,39
498,394,1,43
499,33,1,1
499,39,1,1
499,52,1,1
499,292,1,1
499,316,1,1
499,39,1,3
499,52,1,7
499,316,1,9
499,111,1,13
499,488,1,15
499,123,1,20
499,205,1,23
499,36,1,28
499,535,1,31
499,372,1,36
499,53,1,39
499,457,1,44
499,46,1,47
499,394,1,52
500,33,1,1
500,39,1,1
500,52,1,1
500,292,1,1
500,316,1,1
500,359,1,1
500,39,1,3
500,52,1,7
500,316,1,9
500,111,1,13
500,488,1,15
500,123,1,20
500,205,1,23
500,36,1,28
500,535,1,31
500,372,1,38
500,53,1,43
500,457,1,50
500,46,1,55
500,394,1,62
501,33,1,1
501,39,1,5
501,55,1,7
501,487,1,11
501,116,1,13
501,534,1,17
501,210,1,19
501,352,1,23
501,332,1,25
501,453,1,29
501,227,1,31
501,401,1,35
501,514,1,37
501,14,1,41
501,56,1,43
502,33,1,1
502,39,1,1
502,55,1,1
502,487,1,1
502,116,1,13
502,534,1,18
502,210,1,21
502,352,1,26
502,332,1,29
502,453,1,34
502,227,1,37
502,401,1,42
502,514,1,45
502,14,1,50
502,56,1,53
503,33,1,1
503,39,1,1
503,55,1,1
503,224,1,1
503,487,1,1
503,116,1,13
503,534,1,18
503,210,1,21
503,352,1,25
503,332,1,29
503,453,1,34
503,227,1,39
503,401,1,46
503,514,1,51
503,14,1,58
503,56,1,63
504,33,1,1
504,43,1,3
504,44,1,6
504,117,1,8
504,197,1,11
504,28,1,13
504,242,1,16
504,95,1,18
504,162,1,21
504,495,1,23
504,116,1,26
504,526,1,28
504,158,1,31
504,417,1,33
504,212,1,36
504,226,1,38
504,21,1,41
505,33,1,1
505,43,1,1
505,44,1,1
505,67,1,1
505,109,1,1
505,563,1,1
505,43,1,3
505,44,1,6
505,117,1,8
505,197,1,11
505,28,1,13
505,242,1,16
505,95,1,18
505,162,1,22
505,495,1,25
505,116,1,29
505,244,1,32
505,158,1,36
505,417,1,39
505,212,1,43
505,226,1,46
505,21,1,50
506,33,1,1
506,43,1,1
506,526,1,4
506,44,1,8
506,514,1,12
506,608,1,17
506,583,1,20
506,242,1,24
506,36,1,28
506,270,1,32
506,179,1,36
506,46,1,40
506,387,1,44
506,416,1,48
507,33,1,1
507,43,1,1
507,44,1,1
507,526,1,1
507,514,1,12
507,608,1,19
507,583,1,24
507,242,1,30
507,36,1,36
507,270,1,42
507,179,1,48
507,46,1,54
507,387,1,60
507,416,1,66
508,33,1,1
508,43,1,1
508,44,1,1
508,422,1,1
508,423,1,1
508,424,1,1
508,526,1,1
508,514,1,12
508,608,1,19
508,583,1,24
508,242,1,30
508,36,1,38
508,270,1,46
508,179,1,54
508,46,1,62
508,387,1,70
508,416,1,78
509,10,1,1
509,45,1,1
509,28,1,4
509,252,1,5
509,154,1,12
509,259,1,16
509,372,1,21
509,468,1,24
509,389,1,28
509,417,1,32
509,400,1,36
509,583,1,40
510,10,1,1
510,28,1,1
510,45,1,1
510,252,1,1
510,154,1,12
510,259,1,16
510,372,1,23
510,468,1,28
510,389,1,34
510,417,1,40
510,400,1,46
510,583,1,52
511,10,1,1
511,589,1,1
511,43,1,4
511,122,1,7
511,22,1,10
511,154,1,13
511,73,1,16
511,44,1,19
511,402,1,22
511,259,1,25
511,374,1,28
511,512,1,31
511,447,1,34
511,278,1,37
511,363,1,40
511,242,1,43
512,43,1,1
512,122,1,1
512,154,1,1
512,402,1,1
513,10,1,1
513,589,1,1
513,43,1,4
513,122,1,7
513,510,1,10
513,154,1,13
513,281,1,16
513,44,1,19
513,481,1,22
513,133,1,25
513,374,1,28
513,512,1,31
513,126,1,34
513,278,1,37
513,363,1,40
513,242,1,43
514,43,1,1
514,122,1,1
514,154,1,1
514,481,1,1
515,10,1,1
515,589,1,1
515,43,1,4
515,122,1,7
515,55,1,10
515,154,1,13
515,346,1,16
515,44,1,19
515,503,1,22
515,269,1,25
515,374,1,28
515,512,1,31
515,362,1,34
515,278,1,37
515,363,1,40
515,242,1,43
516,43,1,1
516,122,1,1
516,154,1,1
516,503,1,1
517,111,1,1
517,500,1,1
517,95,1,4
517,60,1,8
517,286,1,12
517,236,1,16
517,277,1,20
517,428,1,24
517,347,1,28
517,281,1,32
517,94,1,36
517,585,1,40
517,138,1,44
517,248,1,48
517,472,1,52
518,60,1,1
518,94,1,1
518,95,1,1
518,111,1,1
518,138,1,1
518,236,1,1
518,248,1,1
518,277,1,1
518,281,1,1
518,286,1,1
518,347,1,1
518,428,1,1
518,472,1,1
518,500,1,1
518,585,1,1
518,678,1,1
519,16,1,1
519,45,1,1
519,43,1,4
519,98,1,8
519,269,1,12
519,314,1,16
519,207,1,20
519,297,1,24
519,197,1,28
519,403,1,32
519,355,1,36
519,366,1,40
519,143,1,44
520,16,1,1
520,43,1,1
520,45,1,1
520,98,1,1
520,269,1,12
520,314,1,16
520,207,1,20
520,297,1,26
520,197,1,34
520,403,1,38
520,355,1,44
520,366,1,50
520,143,1,56
521,16,1,1
521,43,1,1
521,45,1,1
521,98,1,1
521,269,1,12
521,314,1,16
521,207,1,20
521,297,1,26
521,197,1,36
521,403,1,42
521,355,1,50
521,366,1,58
521,143,1,66
522,98,1,1
522,39,1,4
522,268,1,8
522,351,1,11
522,86,1,15
522,488,1,18
522,228,1,22
522,209,1,25
522,23,1,29
522,435,1,32
522,97,1,36
522,528,1,39
522,37,1,43
523,39,1,1
523,86,1,1
523,98,1,1
523,268,1,1
523,569,1,1
523,39,1,4
523,268,1,8
523,351,1,11
523,86,1,15
523,488,1,18
523,228,1,22
523,209,1,25
523,23,1,31
523,435,1,36
523,97,1,42
523,528,1,47
523,37,1,53
523,569,1,58
524,28,1,1
524,33,1,1
524,106,1,4
524,446,1,8
524,189,1,12
524,479,1,16
524,334,1,20
524,29,1,24
524,157,1,28
524,350,1,32
524,201,1,36
524,444,1,40
524,153,1,44
525,28,1,1
525,33,1,1
525,106,1,1
525,408,1,1
525,446,1,1
525,189,1,12
525,479,1,16
525,334,1,20
525,29,1,24
525,157,1,30
525,350,1,36
525,201,1,42
525,444,1,48
525,153,1,54
526,28,1,1
526,33,1,1
526,106,1,1
526,408,1,1
526,446,1,1
526,189,1,12
526,479,1,16
526,334,1,20
526,29,1,24
526,157,1,30
526,350,1,36
526,201,1,42
526,444,1,48
526,153,1,54
527,16,1,1
527,213,1,1
527,93,1,5
527,283,1,10
527,314,1,15
527,286,1,20
527,372,1,25
527,133,1,30
527,403,1,35
527,94,1,40
527,347,1,45
527,248,1,50
527,493,1,55
528,16,1,1
528,93,1,1
528,213,1,1
528,283,1,1
528,314,1,15
528,286,1,20
528,372,1,25
528,133,1,30
528,403,1,35
528,94,1,40
528,347,1,45
528,248,1,50
528,493,1,55
529,189,1,1
529,229,1,1
529,10,1,4
529,468,1,8
529,154,1,12
529,232,1,16
529,201,1,20
529,306,1,24
529,157,1,28
529,91,1,32
529,14,1,36
529,529,1,40
529,89,1,44
529,90,1,48
530,10,1,1
530,32,1,1
530,189,1,1
530,229,1,1
530,468,1,1
530,154,1,12
530,232,1,16
530,201,1,20
530,306,1,24
530,157,1,28
530,91,1,34
530,14,1,40
530,529,1,46
530,89,1,52
530,90,1,58
531,1,1,1
531,589,1,1
531,574,1,4
531,608,1,9
531,270,1,12
531,45,1,16
531,428,1,20
531,791,1,24
531,495,1,28
531,36,1,32
531,493,1,36
531,304,1,40
531,505,1,44
531,38,1,48
531,494,1,52
531,581,1,56
531,387,1,60
532,1,1,1
532,43,1,1
532,67,1,4
532,88,1,8
532,116,1,12
532,339,1,16
532,157,1,20
532,21,1,24
532,184,1,28
532,223,1,32
532,359,1,36
532,444,1,40
532,276,1,44
532,264,1,48
533,1,1,1
533,43,1,1
533,67,1,1
533,88,1,1
533,116,1,12
533,339,1,16
533,157,1,20
533,21,1,24
533,184,1,30
533,223,1,36
533,359,1,42
533,444,1,48
533,276,1,54
533,264,1,60
534,1,1,1
534,43,1,1
534,67,1,1
534,88,1,1
534,116,1,12
534,339,1,16
534,157,1,20
534,21,1,24
534,184,1,30
534,223,1,36
534,359,1,42
534,444,1,48
534,276,1,54
534,264,1,60
535,45,1,1
535,497,1,1
535,51,1,4
535,48,1,8
535,341,1,12
535,496,1,16
535,61,1,20
535,175,1,24
535,253,1,28
535,392,1,32
535,304,1,36
535,330,1,40
535,240,1,44
535,56,1,48
536,45,1,1
536,48,1,1
536,51,1,1
536,497,1,1
536,341,1,12
536,496,1,16
536,61,1,20
536,175,1,24
536,253,1,30
536,392,1,37
536,304,1,42
536,330,1,48
536,240,1,54
536,56,1,60
537,45,1,1
537,48,1,1
537,51,1,1
537,380,1,1
537,409,1,1
537,497,1,1
537,341,1,12
537,496,1,16
537,61,1,20
537,175,1,24
537,253,1,30
537,392,1,39
537,304,1,46
537,330,1,54
537,240,1,62
537,56,1,70
538,20,1,1
538,43,1,1
538,116,1,5
538,509,1,10
538,469,1,15
538,279,1,20
538,339,1,25
538,480,1,30
538,233,1,35
538,69,1,40
538,203,1,45
538,179,1,50
538,276,1,55
539,43,1,1
539,249,1,1
539,116,1,5
539,24,1,10
539,501,1,15
539,490,1,20
539,339,1,25
539,514,1,30
539,280,1,35
539,68,1,40
539,203,1,45
539,179,1,50
539,370,1,55
540,33,1,1
540,81,1,1
540,450,1,8
540,75,1,15
540,522,1,22
540,203,1,29
540,564,1,31
540,405,1,36
540,175,1,43
541,33,1,1
541,75,1,1
541,81,1,1
541,182,1,1
541,320,1,1
541,450,1,1
542,33,1,1
542,75,1,1
542,81,1,1
542,163,1,1
542,206,1,1
542,450,1,1
542,450,1,8
542,75,1,15
542,522,1,22
542,565,1,29
542,270,1,32
542,348,1,36
542,404,1,39
542,494,1,43
542,14,1,46
542,437,1,50
543,40,1,1
543,111,1,1
543,205,1,4
543,182,1,8
543,342,1,12
543,103,1,16
543,450,1,20
543,474,1,24
543,36,1,28
543,97,1,32
543,92,1,36
543,599,1,40
543,38,1,44
544,40,1,1
544,111,1,1
544,182,1,1
544,205,1,1
544,334,1,1
544,342,1,12
544,103,1,16
544,450,1,20
544,474,1,26
544,36,1,32
544,97,1,38
544,92,1,44
544,599,1,50
544,38,1,56
545,40,1,1
545,111,1,1
545,182,1,1
545,205,1,1
545,226,1,1
545,334,1,1
545,342,1,12
545,103,1,16
545,450,1,20
545,474,1,26
545,36,1,34
545,97,1,42
545,92,1,50
545,599,1,58
545,38,1,66
545,224,1,74
546,71,1,1
546,270,1,1
546,584,1,3
546,78,1,6
546,72,1,12
546,75,1,15
546,74,1,18
546,77,1,21
546,202,1,24
546,204,1,27
546,73,1,30
546,178,1,33
546,412,1,36
546,241,1,39
546,283,1,42
546,538,1,45
546,76,1,48
547,16,1,1
547,71,1,1
547,72,1,1
547,73,1,1
547,74,1,1
547,75,1,1
547,76,1,1
547,77,1,1
547,78,1,1
547,178,1,1
547,202,1,1
547,204,1,1
547,241,1,1
547,262,1,1
547,270,1,1
547,283,1,1
547,366,1,1
547,412,1,1
547,538,1,1
547,542,1,1
547,584,1,1
547,585,1,1
548,71,1,1
548,74,1,1
548,270,1,3
548,78,1,6
548,72,1,9
548,204,1,12
548,345,1,15
548,79,1,18
548,202,1,21
548,73,1,24
548,495,1,27
548,412,1,30
548,235,1,33
548,241,1,36
548,494,1,39
548,437,1,42
549,71,1,1
549,72,1,1
549,73,1,1
549,74,1,1
549,78,1,1
549,79,1,1
549,202,1,1
549,204,1,1
549,235,1,1
549,241,1,1
549,270,1,1
549,298,1,1
549,412,1,1
549,437,1,1
549,483,1,1
549,494,1,1
549,495,1,1
549,572,1,1
549,345,1,5
550,39,1,1
550,55,1,1
550,33,1,4
550,175,1,8
550,453,1,12
550,44,1,16
550,184,1,20
550,29,1,24
550,487,1,28
550,242,1,32
550,36,1,36
550,515,1,40
550,834,1,44
550,37,1,48
550,38,1,52
550,457,1,56
551,43,1,1
551,681,1,1
551,28,1,3
551,468,1,6
551,328,1,9
551,184,1,12
551,44,1,15
551,259,1,18
551,91,1,21
551,207,1,24
551,242,1,27
551,201,1,30
551,492,1,33
551,89,1,36
551,37,1,39
552,28,1,1
552,43,1,1
552,468,1,1
552,681,1,1
552,328,1,9
552,184,1,12
552,44,1,15
552,259,1,18
552,91,1,21
552,207,1,24
552,242,1,27
552,201,1,32
552,492,1,35
552,89,1,42
552,37,1,47
553,28,1,1
553,43,1,1
553,468,1,1
553,681,1,1
553,328,1,9
553,184,1,12
553,44,1,15
553,259,1,18
553,91,1,21
553,207,1,24
553,242,1,27
553,201,1,32
553,492,1,35
553,89,1,44
553,37,1,51
553,200,1,58
554,33,1,1
554,52,1,1
554,269,1,4
554,44,1,8
554,510,1,12
554,526,1,16
554,424,1,20
554,29,1,24
554,7,1,28
554,253,1,32
554,187,1,36
554,394,1,40
554,37,1,44
554,276,1,48
555,33,1,1
555,44,1,1
555,52,1,1
555,269,1,1
555,359,1,1
555,510,1,12
555,526,1,16
555,424,1,20
555,29,1,24
555,7,1,28
555,253,1,32
555,187,1,38
555,394,1,44
555,37,1,50
555,276,1,56
556,64,1,1
556,71,1,1
556,275,1,1
556,495,1,1
556,596,1,1
556,74,1,4
556,72,1,8
556,73,1,12
556,389,1,16
556,42,1,20
556,202,1,24
556,230,1,28
556,235,1,32
556,572,1,36
556,178,1,40
556,241,1,44
556,76,1,48
556,367,1,52
556,80,1,56
556,538,1,60
557,28,1,1
557,210,1,1
557,110,1,4
557,479,1,8
557,450,1,12
557,175,1,16
557,163,1,20
557,157,1,24
557,446,1,28
557,350,1,32
557,404,1,36
557,397,1,40
557,504,1,44
557,439,1,48
558,28,1,1
558,110,1,1
558,210,1,1
558,479,1,1
558,450,1,12
558,175,1,16
558,163,1,20
558,157,1,24
558,446,1,28
558,350,1,32
558,404,1,38
558,397,1,44
558,504,1,50
558,439,1,56
559,43,1,1
559,67,1,1
559,371,1,4
559,29,1,8
559,28,1,12
559,263,1,16
559,182,1,20
559,251,1,24
559,184,1,28
559,280,1,32
559,207,1,36
559,242,1,40
559,136,1,44
559,264,1,48
559,457,1,52
560,29,1,1
560,43,1,1
560,67,1,1
560,371,1,1
560,28,1,12
560,263,1,16
560,182,1,20
560,251,1,24
560,184,1,28
560,280,1,32
560,207,1,36
560,242,1,42
560,136,1,48
560,264,1,54
560,457,1,60
561,16,1,1
561,93,1,1
561,356,1,5
561,95,1,10
561,314,1,15
561,60,1,20
561,18,1,25
561,322,1,30
561,403,1,35
561,94,1,40
561,366,1,45
561,113,1,50
561,115,1,50
561,143,1,55
561,285,1,60
562,182,1,1
562,310,1,1
562,114,1,4
562,101,1,8
562,50,1,12
562,261,1,16
562,578,1,20
562,506,1,24
562,212,1,28
562,288,1,32
562,174,1,36
562,247,1,40
562,399,1,44
562,470,1,48
562,471,1,48
562,194,1,52
563,101,1,1
563,114,1,1
563,182,1,1
563,184,1,1
563,310,1,1
563,421,1,1
563,50,1,12
563,261,1,16
563,578,1,20
563,506,1,24
563,212,1,28
563,288,1,32
563,174,1,38
563,247,1,44
563,399,1,50
563,470,1,56
563,471,1,56
563,194,1,62
564,55,1,1
564,110,1,1
564,182,1,3
564,453,1,6
564,479,1,9
564,246,1,12
564,44,1,15
564,469,1,18
564,362,1,21
564,157,1,24
564,242,1,27
564,174,1,30
564,334,1,33
564,401,1,36
564,240,1,39
564,56,1,42
564,504,1,45
565,55,1,1
565,110,1,1
565,182,1,1
565,453,1,1
565,479,1,9
565,246,1,12
565,44,1,15
565,469,1,18
565,362,1,21
565,157,1,24
565,242,1,27
565,174,1,30
565,334,1,33
565,401,1,36
565,240,1,41
565,56,1,46
565,504,1,51
566,43,1,1
566,98,1,1
566,88,1,3
566,17,1,6
566,225,1,9
566,246,1,12
566,365,1,15
566,501,1,18
566,369,1,21
566,157,1,24
566,184,1,27
566,242,1,30
566,97,1,33
566,366,1,36
566,337,1,39
566,37,1,42
566,283,1,45
567,17,1,1
567,43,1,1
567,88,1,1
567,98,1,1
567,225,1,9
567,246,1,12
567,365,1,15
567,501,1,18
567,369,1,21
567,157,1,24
567,184,1,27
567,242,1,30
567,97,1,33
567,366,1,36
567,337,1,41
567,37,1,46
567,283,1,51
568,1,1,1
568,139,1,1
568,278,1,3
568,491,1,6
568,133,1,9
568,499,1,12
568,390,1,15
568,124,1,18
568,254,1,21
568,256,1,21
568,36,1,24
568,188,1,27
568,92,1,30
568,562,1,33
568,220,1,37
568,441,1,39
568,153,1,42
569,1,1,1
569,36,1,1
569,139,1,1
569,232,1,1
569,278,1,1
569,491,1,1
569,133,1,9
569,499,1,12
569,390,1,15
569,124,1,18
569,254,1,21
569,256,1,21
569,34,1,24
569,188,1,27
569,92,1,30
569,562,1,33
569,220,1,39
569,441,1,43
569,153,1,48
570,10,1,1
570,43,1,1
570,259,1,4
570,468,1,8
570,154,1,12
570,184,1,16
570,269,1,20
570,282,1,24
570,313,1,28
570,97,1,32
570,286,1,36
570,539,1,40
570,417,1,44
570,492,1,48
571,10,1,1
571,43,1,1
571,259,1,1
571,369,1,1
571,468,1,1
571,154,1,12
571,269,1,20
571,282,1,24
571,313,1,28
571,97,1,34
571,286,1,40
571,539,1,46
571,417,1,52
571,492,1,58
572,1,1,1
572,608,1,1
572,270,1,4
572,497,1,8
572,47,1,12
572,204,1,16
572,129,1,20
572,227,1,24
572,495,1,28
572,541,1,32
572,321,1,36
572,21,1,40
572,304,1,44
572,387,1,48
573,1,1,1
573,21,1,1
573,47,1,1
573,129,1,1
573,204,1,1
573,227,1,1
573,270,1,1
573,304,1,1
573,321,1,1
573,331,1,1
573,350,1,1
573,387,1,1
573,495,1,1
573,497,1,1
573,541,1,1
573,608,1,1
574,93,1,1
574,876,1,1
574,589,1,4
574,321,1,8
574,60,1,12
574,204,1,16
574,473,1,20
574,95,1,24
574,313,1,28
574,244,1,33
574,94,1,36
574,260,1,40
574,248,1,44
574,478,1,48
575,93,1,1
575,321,1,1
575,589,1,1
575,876,1,1
575,60,1,12
575,204,1,16
575,473,1,20
575,95,1,24
575,313,1,28
575,244,1,35
575,260,1,46
575,248,1,52
575,478,1,58
576,93,1,1
576,321,1,1
576,589,1,1
576,876,1,1
576,60,1,12
576,204,1,16
576,473,1,20
576,95,1,24
576,313,1,28
576,244,1,35
576,94,1,40
576,260,1,48
576,248,1,56
576,478,1,64
577,93,1,1
577,182,1,1
577,105,1,4
577,283,1,8
577,60,1,12
577,204,1,16
577,473,1,20
577,113,1,24
577,115,1,24
577,502,1,28
577,220,1,33
577,94,1,36
577,285,1,40
577,248,1,44
577,472,1,48
578,93,1,1
578,105,1,1
578,182,1,1
578,283,1,1
578,60,1,12
578,204,1,16
578,473,1,20
578,113,1,24
578,115,1,24
578,502,1,28
578,220,1,35
578,94,1,40
578,285,1,46
578,248,1,52
578,472,1,58
579,93,1,1
579,105,1,1
579,182,1,1
579,283,1,1
579,359,1,1
579,60,1,12
579,204,1,16
579,473,1,20
579,113,1,24
579,115,1,24
579,502,1,28
579,220,1,35
579,94,1,40
579,285,1,48
579,248,1,56
579,472,1,64
580,55,1,1
580,346,1,3
580,432,1,6
580,17,1,9
580,352,1,13
580,332,1,15
580,61,1,19
580,297,1,21
580,392,1,24
580,403,1,27
580,355,1,30
580,240,1,34
580,366,1,37
580,413,1,41
580,542,1,46
581,17,1,1
581,55,1,1
581,346,1,1
581,432,1,1
581,346,1,3
581,432,1,6
581,17,1,9
581,352,1,13
581,332,1,15
581,61,1,19
581,297,1,21
581,392,1,24
581,403,1,27
581,355,1,30
581,240,1,34
581,366,1,40
581,413,1,47
581,542,1,55
582,106,1,1
582,310,1,1
582,269,1,4
582,54,1,8
582,196,1,12
582,419,1,16
582,258,1,20
582,333,1,24
582,253,1,28
582,151,1,32
582,243,1,36
582,58,1,40
582,59,1,44
582,329,1,48
583,54,1,1
583,106,1,1
583,269,1,1
583,310,1,1
583,196,1,12
583,419,1,16
583,258,1,20
583,333,1,24
583,253,1,28
583,151,1,32
583,243,1,38
583,58,1,44
583,59,1,50
583,329,1,56
584,54,1,1
584,106,1,1
584,269,1,1
584,310,1,1
584,311,1,1
584,556,1,1
584,573,1,1
584,196,1,12
584,419,1,16
584,258,1,20
584,333,1,24
584,253,1,28
584,151,1,32
584,243,1,38
584,58,1,44
584,59,1,52
584,329,1,60
585,33,1,1
585,45,1,4
585,28,1,7
585,24,1,10
585,73,1,13
585,331,1,16
585,36,1,20
585,428,1,24
585,412,1,28
585,204,1,32
585,38,1,37
585,76,1,42
586,28,1,1
586,33,1,1
586,45,1,1
586,224,1,1
586,24,1,10
586,73,1,13
586,331,1,16
586,36,1,20
586,428,1,24
586,412,1,28
586,204,1,36
586,38,1,44
586,76,1,52
587,39,1,1
587,609,1,1
587,104,1,5
587,98,1,10
587,84,1,15
587,268,1,20
587,512,1,25
587,209,1,30
587,227,1,35
587,521,1,40
587,113,1,45
587,435,1,50
587,97,1,55
588,43,1,1
588,64,1,1
